order_id,order_date,order_hour,order_weekday,is_weekend,is_holiday,is_sale_period,customer_city,customer_state,customer_zone,customer_tier,warehouse_id,warehouse_city,same_zone_delivery,product_category,product_weight_g,product_price_inr,discount_percent,final_price_inr,shipping_mode,payment_method,promised_days,actual_days,promised_date,actual_date,delay_days,is_delayed,delay_category,delivery_attempts,customer_rating,return_requested,weather_conditions,traffic_conditions
FK2023000106,2023-11-04,10,Saturday,1,0,0,Agra,Uttar Pradesh,North,Tier3,WH001,Delhi,1,Toys,494,3964.05,50,1982.03,Standard,UPI,4,4,2023-11-08,2023-11-08,0,0,On Time,1,5,0,Clear,Heavy
FK2023000107,2023-12-05,12,Tuesday,0,0,0,Kolkata,West Bengal,East,Tier1,WH006,Bhopal,0,Electronics,3839,56289.61,30,39402.73,Standard,Cash on Delivery,6,8,2023-12-11,2023-12-13,2,1,Slight Delay,2,4,0,Clear,Moderate
FK2023000108,2023-02-24,20,Friday,0,0,0,Ahmedabad,Gujarat,West,Tier1,WH008,Pune,1,Home & Kitchen,2345,2377.97,30,1664.58,Same-Day,EMI,1,1,2023-02-25,2023-02-25,0,0,On Time,1,5,0,Rain,Moderate
FK2023000109,2023-04-01,13,Saturday,1,0,0,Ujjain,Madhya Pradesh,Central,Tier3,WH005,Hyderabad,0,Automotive,2424,5565.2,50,2782.6,Standard,Credit Card,6,9,2023-04-07,2023-04-10,3,1,Moderate Delay,1,3,0,Fog,Heavy
FK2023000110,2023-08-27,14,Sunday,1,0,0,Vadodara,Gujarat,West,Tier2,WH005,Hyderabad,0,Toys,1245,4176.0,15,3549.6,Standard,Debit Card,5,10,2023-09-01,2023-09-06,5,1,Moderate Delay,2,3,0,Rain,Heavy
FK2023000111,2023-05-23,20,Tuesday,0,0,0,Pune,Maharashtra,West,Tier1,WH008,Pune,1,Automotive,4337,16821.76,60,6728.7,Express,Debit Card,2,2,2023-05-25,2023-05-25,0,0,On Time,1,5,0,Clear,Moderate
FK2023000112,2023-12-09,5,Saturday,1,0,0,Ahmedabad,Gujarat,West,Tier1,WH001,Delhi,0,Grocery,4163,172.43,25,129.32,Standard,Net Banking,5,5,2023-12-14,2023-12-14,0,0,On Time,1,5,1,Clear,Moderate
FK2023000113,2023-09-07,11,Thursday,0,0,0,Hyderabad,Telangana,South,Tier1,WH005,Hyderabad,1,Toys,1291,4911.58,20,3929.26,Express,UPI,2,2,2023-09-09,2023-09-09,0,0,On Time,1,4,0,Fog,Heavy
FK2023000114,2023-11-02,15,Thursday,0,0,0,Ranchi,Jharkhand,East,Tier3,WH001,Delhi,0,Furniture,19296,18409.86,15,15648.38,Standard,Cash on Delivery,5,5,2023-11-07,2023-11-07,0,0,On Time,1,4,0,Fog,Light
FK2023000115,2023-05-04,17,Thursday,0,0,0,Surat,Gujarat,West,Tier2,WH004,Kolkata,0,Grocery,523,603.06,70,180.92,Standard,Debit Card,7,7,2023-05-11,2023-05-11,0,0,On Time,1,5,0,Rain,Light
FK2023000116,2023-09-09,9,Saturday,1,0,0,Mumbai,Maharashtra,West,Tier1,WH002,Mumbai,1,Sports,2323,684.4,15,581.74,Standard,UPI,4,4,2023-09-13,2023-09-13,0,0,On Time,1,5,0,Fog,Heavy
FK2023000117,2023-12-21,23,Thursday,0,0,1,Hyderabad,Telangana,South,Tier1,WH006,Bhopal,0,Grocery,2245,478.82,50,239.41,Standard,Net Banking,7,8,2023-12-28,2023-12-29,1,1,Slight Delay,2,4,0,Storm,Heavy
FK2023000118,2023-06-26,22,Monday,0,0,0,Vadodara,Gujarat,West,Tier2,WH006,Bhopal,0,Toys,429,2331.97,40,1399.18,Same-Day,Credit Card,1,1,2023-06-27,2023-06-27,0,0,On Time,1,5,0,Clear,Heavy
FK2023000119,2023-05-19,20,Friday,0,0,0,Patna,Bihar,East,Tier3,WH004,Kolkata,1,Fashion,306,1301.59,15,1106.35,Standard,Debit Card,4,4,2023-05-23,2023-05-23,0,0,On Time,1,5,0,Fog,Light
FK2023000120,2023-03-03,20,Friday,0,0,0,Ujjain,Madhya Pradesh,Central,Tier3,WH003,Bengaluru,0,Books,643,639.65,15,543.7,Express,Net Banking,3,4,2023-03-06,2023-03-07,1,1,Slight Delay,2,4,0,Rain,Heavy
FK2023000121,2023-09-05,14,Tuesday,0,0,0,Siliguri,West Bengal,East,Tier3,WH005,Hyderabad,0,Fashion,205,888.37,15,755.11,Standard,Credit Card,6,7,2023-09-11,2023-09-12,1,1,Slight Delay,2,3,0,Storm,Moderate
FK2023000122,2023-04-27,11,Thursday,0,0,0,Bhubaneswar,Odisha,East,Tier2,WH005,Hyderabad,0,Electronics,2385,2906.4,50,1453.2,Standard,Credit Card,5,5,2023-05-02,2023-05-02,0,0,On Time,1,5,0,Fog,Light
FK2023000123,2023-05-21,18,Sunday,1,0,0,Delhi,Delhi,North,Tier1,WH005,Hyderabad,0,Home & Kitchen,605,7467.35,70,2240.21,Standard,UPI,6,8,2023-05-27,2023-05-29,2,1,Slight Delay,2,4,0,Rain,Moderate
FK2023000124,2023-02-22,0,Wednesday,0,0,0,Agra,Uttar Pradesh,North,Tier3,WH005,Hyderabad,0,Grocery,1767,541.83,40,325.1,Standard,Credit Card,6,8,2023-02-28,2023-03-02,2,1,Slight Delay,1,4,0,Storm,Moderate
FK2023000125,2023-06-24,19,Saturday,1,0,0,Bengaluru,Karnataka,South,Tier1,WH005,Hyderabad,1,Grocery,1160,209.11,5,198.65,Standard,Debit Card,3,9,2023-06-27,2023-07-03,6,1,Severe Delay,1,1,0,Clear,Moderate
FK2023000126,2023-07-25,20,Tuesday,0,0,1,Mumbai,Maharashtra,West,Tier1,WH001,Delhi,0,Home & Kitchen,5798,12125.06,10,10912.55,Standard,Cash on Delivery,7,7,2023-08-01,2023-08-01,0,0,On Time,1,5,0,Clear,Light
FK2023000127,2023-06-05,16,Monday,0,0,0,Jaipur,Rajasthan,North,Tier2,WH002,Mumbai,0,Furniture,11001,37116.3,30,25981.41,Standard,UPI,7,12,2023-06-12,2023-06-17,5,1,Moderate Delay,1,4,0,Fog,Moderate
FK2023000128,2023-11-02,9,Thursday,0,0,0,Indore,Madhya Pradesh,Central,Tier2,WH007,Chandigarh,0,Grocery,3990,675.77,40,405.46,Standard,Debit Card,6,16,2023-11-08,2023-11-18,10,1,Severe Delay,3,2,1,Fog,Moderate
FK2023000129,2023-10-29,17,Sunday,1,0,0,Ahmedabad,Gujarat,West,Tier1,WH001,Delhi,0,Automotive,711,1097.72,5,1042.83,Standard,Credit Card,5,5,2023-11-03,2023-11-03,0,0,On Time,1,5,0,Clear,Heavy
FK2023000130,2023-11-17,12,Friday,0,0,0,Hyderabad,Telangana,South,Tier1,WH002,Mumbai,0,Home & Kitchen,7904,1081.58,15,919.34,Same-Day,Debit Card,1,1,2023-11-18,2023-11-18,0,0,On Time,1,5,0,Clear,Light
FK2023000131,2023-03-30,13,Thursday,0,1,0,Bhopal,Madhya Pradesh,Central,Tier2,WH003,Bengaluru,0,Electronics,1528,48203.33,30,33742.33,Same-Day,UPI,1,1,2023-03-31,2023-03-31,0,0,On Time,1,4,0,Clear,Light
FK2023000132,2023-08-19,20,Saturday,1,0,0,Jabalpur,Madhya Pradesh,Central,Tier3,WH005,Hyderabad,0,Electronics,1062,20528.38,15,17449.12,Same-Day,UPI,1,1,2023-08-20,2023-08-20,0,0,On Time,1,5,0,Clear,Heavy
FK2023000133,2023-05-28,14,Sunday,1,0,0,Siliguri,West Bengal,East,Tier3,WH008,Pune,0,Fashion,423,3086.87,70,926.06,Standard,Credit Card,5,8,2023-06-02,2023-06-05,3,1,Moderate Delay,2,3,1,Clear,Heavy
FK2023000134,2023-05-16,22,Tuesday,0,0,0,Ujjain,Madhya Pradesh,Central,Tier3,WH004,Kolkata,0,Beauty,254,548.5,5,521.07,Standard,UPI,7,12,2023-05-23,2023-05-28,5,1,Moderate Delay,2,1,0,Rain,Heavy
FK2023000135,2023-04-26,17,Wednesday,0,0,0,Hyderabad,Telangana,South,Tier1,WH003,Bengaluru,1,Fashion,250,1087.81,0,1087.81,Standard,Net Banking,3,3,2023-04-29,2023-04-29,0,0,On Time,1,5,0,Fog,Moderate
FK2023000136,2023-06-07,20,Wednesday,0,0,0,Ujjain,Madhya Pradesh,Central,Tier3,WH005,Hyderabad,0,Grocery,1188,156.32,5,148.5,Standard,UPI,6,5,2023-06-13,2023-06-12,-1,0,Early,1,4,0,Clear,Light
FK2023000137,2023-12-19,21,Tuesday,0,0,0,Siliguri,West Bengal,East,Tier3,WH007,Chandigarh,0,Sports,1085,4304.26,50,2152.13,Standard,UPI,7,6,2023-12-26,2023-12-25,-1,0,Early,1,5,0,Clear,Light
FK2023000138,2023-09-10,20,Sunday,1,0,0,Mumbai,Maharashtra,West,Tier1,WH001,Delhi,0,Beauty,254,1079.63,25,809.72,Express,Debit Card,3,5,2023-09-13,2023-09-15,2,1,Slight Delay,2,3,0,Fog,Moderate
FK2023000139,2023-11-06,22,Monday,0,0,0,Kolkata,West Bengal,East,Tier1,WH002,Mumbai,0,Books,165,570.82,70,171.25,Express,Cash on Delivery,3,3,2023-11-09,2023-11-09,0,0,On Time,1,5,0,Clear,Light
FK2023000140,2023-10-22,14,Sunday,1,0,0,Bhopal,Madhya Pradesh,Central,Tier2,WH005,Hyderabad,0,Automotive,3821,17443.65,0,17443.65,Express,UPI,3,3,2023-10-25,2023-10-25,0,0,On Time,1,4,0,Storm,Heavy
FK2023000141,2023-03-31,12,Friday,0,0,0,Nagpur,Maharashtra,West,Tier2,WH008,Pune,1,Sports,2023,1299.45,10,1169.51,Express,EMI,2,2,2023-04-02,2023-04-02,0,0,On Time,1,5,0,Storm,Moderate
FK2023000142,2023-10-27,15,Friday,0,0,0,Vadodara,Gujarat,West,Tier2,WH008,Pune,1,Fashion,764,4429.02,40,2657.41,Standard,UPI,4,4,2023-10-31,2023-10-31,0,0,On Time,1,5,0,Clear,Heavy
FK2023000143,2023-07-29,19,Saturday,1,0,0,Patna,Bihar,East,Tier3,WH002,Mumbai,0,Home & Kitchen,1225,8395.09,25,6296.32,Standard,UPI,6,9,2023-08-04,2023-08-07,3,1,Moderate Delay,2,2,1,Rain,Heavy
FK2023000144,2023-12-22,12,Friday,0,0,1,Ahmedabad,Gujarat,West,Tier1,WH007,Chandigarh,0,Furniture,5318,5513.4,0,5513.4,Express,Debit Card,3,3,2023-12-25,2023-12-25,0,0,On Time,1,5,0,Clear,Moderate
FK2023000145,2023-08-21,14,Monday,0,0,0,Lucknow,Uttar Pradesh,North,Tier2,WH005,Hyderabad,0,Toys,197,1903.86,5,1808.67,Standard,Credit Card,6,6,2023-08-27,2023-08-27,0,0,On Time,1,5,0,Clear,Moderate
FK2023000146,2023-09-21,17,Thursday,0,0,0,Amritsar,Punjab,North,Tier3,WH008,Pune,0,Beauty,479,134.64,0,134.64,Standard,UPI,5,5,2023-09-26,2023-09-26,0,0,On Time,1,5,0,Clear,Heavy
FK2023000147,2023-09-23,21,Saturday,1,0,0,Ranchi,Jharkhand,East,Tier3,WH008,Pune,0,Grocery,1887,146.35,0,146.35,Standard,UPI,5,9,2023-09-28,2023-10-02,4,1,Moderate Delay,2,2,0,Clear,Heavy
FK2023000148,2023-05-17,17,Wednesday,0,0,0,Indore,Madhya Pradesh,Central,Tier2,WH005,Hyderabad,0,Grocery,1508,442.87,40,265.72,Standard,UPI,5,7,2023-05-22,2023-05-24,2,1,Slight Delay,2,3,0,Fog,Moderate
FK2023000149,2023-01-15,10,Sunday,1,0,0,Indore,Madhya Pradesh,Central,Tier2,WH003,Bengaluru,0,Sports,2896,4126.59,50,2063.3,Express,Debit Card,3,3,2023-01-18,2023-01-18,0,0,On Time,1,5,0,Clear,Heavy
FK2023000150,2023-01-08,20,Sunday,1,0,0,Jabalpur,Madhya Pradesh,Central,Tier3,WH002,Mumbai,0,Books,259,248.43,5,236.01,Standard,Credit Card,6,6,2023-01-14,2023-01-14,0,0,On Time,1,4,0,Clear,Light
FK2023000151,2023-03-02,11,Thursday,0,0,0,Kochi,Kerala,South,Tier2,WH005,Hyderabad,1,Furniture,16629,22339.44,20,17871.55,Express,UPI,2,2,2023-03-04,2023-03-04,0,0,On Time,1,4,0,Fog,Moderate
FK2023000152,2023-08-01,20,Tuesday,0,0,0,Surat,Gujarat,West,Tier2,WH004,Kolkata,0,Grocery,1240,140.93,50,70.47,Standard,Debit Card,5,5,2023-08-06,2023-08-06,0,0,On Time,1,5,0,Clear,Heavy
FK2023000153,2023-07-16,14,Sunday,1,0,0,Coimbatore,Tamil Nadu,South,Tier3,WH003,Bengaluru,1,Fashion,989,941.27,20,753.02,Standard,Credit Card,4,4,2023-07-20,2023-07-20,0,0,On Time,1,5,0,Clear,Heavy
FK2023000154,2023-06-24,8,Saturday,1,0,0,Raipur,Chhattisgarh,Central,Tier3,WH001,Delhi,0,Sports,2228,4837.9,20,3870.32,Standard,UPI,7,7,2023-07-01,2023-07-01,0,0,On Time,1,4,0,Clear,Light
FK2023000155,2023-10-24,12,Tuesday,0,1,0,Pune,Maharashtra,West,Tier1,WH008,Pune,1,Furniture,2319,26914.87,40,16148.92,Standard,Net Banking,4,4,2023-10-28,2023-10-28,0,0,On Time,1,5,0,Storm,Moderate
FK2023000156,2023-06-20,11,Tuesday,0,0,0,Gwalior,Madhya Pradesh,Central,Tier3,WH007,Chandigarh,0,Grocery,1798,686.01,25,514.51,Same-Day,Debit Card,1,1,2023-06-21,2023-06-21,0,0,On Time,1,4,0,Clear,Moderate
FK2023000157,2023-04-07,22,Friday,0,1,0,Coimbatore,Tamil Nadu,South,Tier3,WH007,Chandigarh,0,Books,222,583.0,30,408.1,Standard,Credit Card,5,9,2023-04-12,2023-04-16,4,1,Moderate Delay,2,3,0,Clear,Moderate
FK2023000158,2023-06-12,21,Monday,0,0,0,Vadodara,Gujarat,West,Tier2,WH007,Chandigarh,0,Beauty,155,858.7,70,257.61,Standard,EMI,7,12,2023-06-19,2023-06-24,5,1,Moderate Delay,2,2,1,Fog,Heavy
FK2023000159,2023-03-19,18,Sunday,1,0,0,Mumbai,Maharashtra,West,Tier1,WH003,Bengaluru,0,Furniture,3426,41651.25,60,16660.5,Express,Debit Card,3,3,2023-03-22,2023-03-22,0,0,On Time,1,5,0,Clear,Light
FK2023000160,2023-06-19,21,Monday,0,0,0,Chandigarh,Punjab,North,Tier2,WH002,Mumbai,0,Furniture,11522,16665.17,40,9999.1,Standard,Credit Card,5,11,2023-06-24,2023-06-30,6,1,Severe Delay,2,3,0,Clear,Heavy
FK2023000161,2023-03-15,10,Wednesday,0,0,0,Vadodara,Gujarat,West,Tier2,WH003,Bengaluru,0,Fashion,937,846.92,40,508.15,Express,Credit Card,3,3,2023-03-18,2023-03-18,0,0,On Time,1,5,0,Clear,Moderate
FK2023000162,2023-05-16,8,Tuesday,0,0,0,Ranchi,Jharkhand,East,Tier3,WH007,Chandigarh,0,Fashion,462,1115.57,25,836.68,Standard,UPI,7,7,2023-05-23,2023-05-23,0,0,On Time,1,4,0,Rain,Moderate
FK2023000163,2023-10-01,21,Sunday,1,0,0,Ahmedabad,Gujarat,West,Tier1,WH008,Pune,1,Furniture,10254,31100.14,0,31100.14,Express,UPI,2,2,2023-10-03,2023-10-03,0,0,On Time,1,5,0,Rain,Moderate
FK2023000164,2023-11-13,5,Monday,0,0,0,Jaipur,Rajasthan,North,Tier2,WH005,Hyderabad,0,Books,194,774.18,5,735.47,Standard,EMI,6,8,2023-11-19,2023-11-21,2,1,Slight Delay,1,3,0,Clear,Heavy
FK2023000165,2023-02-20,10,Monday,0,0,0,Chandigarh,Punjab,North,Tier2,WH003,Bengaluru,0,Sports,1934,5376.51,0,5376.51,Standard,UPI,5,6,2023-02-25,2023-02-26,1,1,Slight Delay,2,2,0,Clear,Moderate
FK2023000166,2023-06-16,23,Friday,0,0,0,Lucknow,Uttar Pradesh,North,Tier2,WH006,Bhopal,0,Toys,592,968.57,30,678.0,Standard,UPI,5,4,2023-06-21,2023-06-20,-1,0,Early,1,5,0,Fog,Light
FK2023000167,2023-05-06,19,Saturday,1,0,0,Jabalpur,Madhya Pradesh,Central,Tier3,WH003,Bengaluru,0,Home & Kitchen,5037,4940.68,10,4446.61,Standard,Credit Card,5,10,2023-05-11,2023-05-16,5,1,Moderate Delay,2,1,0,Fog,Moderate
FK2023000168,2023-11-09,13,Thursday,0,0,0,Nagpur,Maharashtra,West,Tier2,WH004,Kolkata,0,Grocery,4172,746.93,60,298.77,Express,UPI,3,2,2023-11-12,2023-11-11,-1,0,Early,1,4,0,Clear,Light
FK2023000169,2023-03-15,9,Wednesday,0,0,0,Kochi,Kerala,South,Tier2,WH005,Hyderabad,1,Grocery,2769,254.44,20,203.55,Standard,UPI,3,3,2023-03-18,2023-03-18,0,0,On Time,1,5,0,Clear,Moderate
FK2023000170,2023-08-27,15,Sunday,1,0,0,Siliguri,West Bengal,East,Tier3,WH003,Bengaluru,0,Fashion,508,4268.48,40,2561.09,Standard,Credit Card,6,10,2023-09-02,2023-09-06,4,1,Moderate Delay,2,2,0,Storm,Moderate
FK2023000171,2023-10-28,13,Saturday,1,0,0,Siliguri,West Bengal,East,Tier3,WH007,Chandigarh,0,Sports,2398,7190.64,40,4314.38,Express,Net Banking,3,3,2023-10-31,2023-10-31,0,0,On Time,1,4,0,Rain,Light
FK2023000172,2023-06-04,6,Sunday,1,0,0,Kochi,Kerala,South,Tier2,WH008,Pune,0,Fashion,911,2468.94,15,2098.6,Express,Debit Card,3,3,2023-06-07,2023-06-07,0,0,On Time,1,4,0,Clear,Light
FK2023000173,2023-07-15,9,Saturday,1,0,0,Raipur,Chhattisgarh,Central,Tier3,WH005,Hyderabad,0,Sports,2264,4341.66,0,4341.66,Standard,UPI,7,6,2023-07-22,2023-07-21,-1,0,Early,1,4,1,Clear,Moderate
FK2023000174,2023-07-22,22,Saturday,1,0,1,Kolkata,West Bengal,East,Tier1,WH001,Delhi,0,Automotive,4503,7388.4,40,4433.04,Standard,UPI,6,7,2023-07-28,2023-07-29,1,1,Slight Delay,1,2,0,Clear,Heavy
FK2023000175,2023-04-28,18,Friday,0,0,0,Raipur,Chhattisgarh,Central,Tier3,WH004,Kolkata,0,Books,285,114.66,60,45.86,Standard,EMI,6,6,2023-05-04,2023-05-04,0,0,On Time,1,5,0,Rain,Heavy
FK2023000176,2023-12-14,9,Thursday,0,0,0,Mysuru,Karnataka,South,Tier3,WH002,Mumbai,0,Electronics,3152,62421.43,20,49937.14,Standard,Credit Card,6,6,2023-12-20,2023-12-20,0,0,On Time,1,4,0,Clear,Moderate
FK2023000177,2023-01-18,16,Wednesday,0,0,0,Raipur,Chhattisgarh,Central,Tier3,WH003,Bengaluru,0,Fashion,624,3815.94,20,3052.75,Express,Debit Card,3,3,2023-01-21,2023-01-21,0,0,On Time,1,4,0,Rain,Light
FK2023000178,2023-06-17,13,Saturday,1,0,0,Pune,Maharashtra,West,Tier1,WH004,Kolkata,0,Home & Kitchen,3683,9387.62,50,4693.81,Same-Day,UPI,1,1,2023-06-18,2023-06-18,0,0,On Time,1,5,0,Clear,Light
FK2023000179,2023-07-07,19,Friday,0,0,0,Gwalior,Madhya Pradesh,Central,Tier3,WH005,Hyderabad,0,Home & Kitchen,6932,12774.46,20,10219.57,Express,UPI,3,3,2023-07-10,2023-07-10,0,0,On Time,1,5,0,Fog,Moderate
FK2023000180,2023-09-04,16,Monday,0,0,0,Siliguri,West Bengal,East,Tier3,WH006,Bhopal,0,Fashion,259,2861.63,40,1716.98,Same-Day,Cash on Delivery,1,2,2023-09-05,2023-09-06,1,1,Slight Delay,2,4,0,Clear,Moderate
FK2023000181,2023-02-08,14,Wednesday,0,0,0,Chennai,Tamil Nadu,South,Tier1,WH007,Chandigarh,0,Furniture,16973,37174.47,25,27880.85,Express,Debit Card,3,3,2023-02-11,2023-02-11,0,0,On Time,1,5,0,Clear,Light
FK2023000182,2023-02-16,16,Thursday,0,0,0,Mumbai,Maharashtra,West,Tier1,WH005,Hyderabad,0,Furniture,15461,9683.44,5,9199.27,Express,UPI,3,3,2023-02-19,2023-02-19,0,0,On Time,1,4,0,Clear,Light
FK2023000183,2023-08-21,19,Monday,0,0,0,Siliguri,West Bengal,East,Tier3,WH005,Hyderabad,0,Automotive,1463,11324.16,30,7926.91,Standard,Debit Card,7,11,2023-08-28,2023-09-01,4,1,Moderate Delay,2,1,0,Rain,Light
FK2023000184,2023-07-10,6,Monday,0,0,0,Amritsar,Punjab,North,Tier3,WH004,Kolkata,0,Grocery,3779,242.36,0,242.36,Express,Credit Card,3,5,2023-07-13,2023-07-15,2,1,Slight Delay,2,5,0,Fog,Heavy
FK2023000185,2023-11-14,13,Tuesday,0,0,0,Raipur,Chhattisgarh,Central,Tier3,WH004,Kolkata,0,Fashion,749,4465.12,70,1339.54,Standard,Credit Card,6,5,2023-11-20,2023-11-19,-1,0,Early,1,5,0,Clear,Light
FK2023000186,2023-12-25,18,Monday,0,1,1,Siliguri,West Bengal,East,Tier3,WH007,Chandigarh,0,Fashion,183,3064.55,10,2758.1,Standard,Debit Card,5,8,2023-12-30,2024-01-02,3,1,Moderate Delay,2,2,0,Rain,Moderate
FK2023000187,2023-01-20,19,Friday,0,0,0,Guwahati,Assam,East,Tier3,WH002,Mumbai,0,Fashion,342,4177.73,15,3551.07,Standard,UPI,7,11,2023-01-27,2023-01-31,4,1,Moderate Delay,2,3,0,Rain,Moderate
FK2023000188,2023-03-11,13,Saturday,1,0,0,Surat,Gujarat,West,Tier2,WH006,Bhopal,0,Furniture,3801,17753.25,30,12427.27,Standard,UPI,7,7,2023-03-18,2023-03-18,0,0,On Time,1,5,0,Clear,Moderate
FK2023000189,2023-03-21,16,Tuesday,0,0,0,Vadodara,Gujarat,West,Tier2,WH002,Mumbai,1,Grocery,2221,654.37,60,261.75,Express,UPI,2,2,2023-03-23,2023-03-23,0,0,On Time,1,5,0,Clear,Light
FK2023000190,2023-07-28,9,Friday,0,0,0,Kolkata,West Bengal,East,Tier1,WH006,Bhopal,0,Books,353,334.16,40,200.5,Standard,UPI,6,8,2023-08-03,2023-08-05,2,1,Slight Delay,1,5,0,Rain,Heavy
FK2023000191,2023-05-01,13,Monday,0,0,0,Kolkata,West Bengal,East,Tier1,WH006,Bhopal,0,Furniture,17581,42412.81,70,12723.84,Standard,Net Banking,6,7,2023-05-07,2023-05-08,1,1,Slight Delay,1,4,0,Clear,Moderate
FK2023000192,2023-02-01,13,Wednesday,0,0,0,Ahmedabad,Gujarat,West,Tier1,WH004,Kolkata,0,Fashion,756,3897.91,40,2338.75,Standard,Debit Card,5,5,2023-02-06,2023-02-06,0,0,On Time,1,5,0,Fog,Light
FK2023000193,2023-12-06,7,Wednesday,0,0,0,Mysuru,Karnataka,South,Tier3,WH001,Delhi,0,Electronics,1554,22413.04,25,16809.78,Standard,Cash on Delivery,5,9,2023-12-11,2023-12-15,4,1,Moderate Delay,2,3,1,Rain,Moderate
FK2023000194,2023-03-06,14,Monday,0,0,0,Indore,Madhya Pradesh,Central,Tier2,WH002,Mumbai,0,Furniture,1638,5007.35,15,4256.25,Same-Day,UPI,1,1,2023-03-07,2023-03-07,0,0,On Time,1,5,1,Rain,Light
FK2023000195,2023-10-28,17,Saturday,1,0,0,Chennai,Tamil Nadu,South,Tier1,WH006,Bhopal,0,Home & Kitchen,7718,8622.44,60,3448.98,Same-Day,UPI,1,5,2023-10-29,2023-11-02,4,1,Moderate Delay,3,2,0,Rain,Light
FK2023000196,2023-01-02,10,Monday,0,0,1,Bhubaneswar,Odisha,East,Tier2,WH003,Bengaluru,0,Furniture,11741,24268.76,20,19415.01,Same-Day,Debit Card,1,2,2023-01-03,2023-01-04,1,1,Slight Delay,1,3,0,Fog,Heavy
FK2023000197,2023-03-31,15,Friday,0,0,0,Amritsar,Punjab,North,Tier3,WH001,Delhi,1,Home & Kitchen,4330,2164.15,0,2164.15,Express,Debit Card,2,2,2023-04-02,2023-04-02,0,0,On Time,1,4,0,Rain,Heavy
FK2023000198,2023-07-03,14,Monday,0,0,0,Coimbatore,Tamil Nadu,South,Tier3,WH006,Bhopal,0,Electronics,995,75764.46,10,68188.01,Express,Debit Card,3,3,2023-07-06,2023-07-06,0,0,On Time,1,5,0,Fog,Heavy
FK2023000199,2023-05-16,14,Tuesday,0,0,0,Jaipur,Rajasthan,North,Tier2,WH007,Chandigarh,1,Furniture,16321,24043.51,5,22841.33,Standard,Net Banking,3,4,2023-05-19,2023-05-20,1,1,Slight Delay,1,4,0,Storm,Moderate
FK2023000200,2023-09-01,10,Friday,0,0,0,Ahmedabad,Gujarat,West,Tier1,WH002,Mumbai,1,Grocery,4413,885.6,50,442.8,Same-Day,UPI,1,1,2023-09-02,2023-09-02,0,0,On Time,1,3,0,Rain,Moderate
FK2023000201,2023-04-24,13,Monday,0,0,0,Bhopal,Madhya Pradesh,Central,Tier2,WH005,Hyderabad,0,Grocery,4564,561.77,70,168.53,Standard,UPI,5,5,2023-04-29,2023-04-29,0,0,On Time,1,5,0,Rain,Moderate
FK2023000202,2023-02-01,10,Wednesday,0,0,0,Surat,Gujarat,West,Tier2,WH007,Chandigarh,0,Fashion,570,1649.55,40,989.73,Express,Debit Card,3,3,2023-02-04,2023-02-04,0,0,On Time,1,5,0,Clear,Moderate
FK2023000203,2023-12-31,9,Sunday,1,0,0,Mumbai,Maharashtra,West,Tier1,WH002,Mumbai,1,Toys,1437,4028.33,60,1611.33,Standard,Cash on Delivery,3,11,2024-01-03,2024-01-11,8,1,Severe Delay,1,1,1,Fog,Moderate
FK2023000204,2023-02-03,20,Friday,0,0,0,Hyderabad,Telangana,South,Tier1,WH006,Bhopal,0,Beauty,344,389.0,60,155.6,Express,Debit Card,3,3,2023-02-06,2023-02-06,0,0,On Time,1,5,0,Fog,Light
FK2023000205,2023-09-29,13,Friday,0,0,0,Guwahati,Assam,East,Tier3,WH007,Chandigarh,0,Fashion,985,3439.22,5,3267.26,Standard,UPI,7,8,2023-10-06,2023-10-07,1,1,Slight Delay,1,4,0,Rain,Heavy
FK2023000206,2023-11-30,17,Thursday,0,0,0,Ujjain,Madhya Pradesh,Central,Tier3,WH004,Kolkata,0,Beauty,450,250.87,40,150.52,Standard,UPI,5,5,2023-12-05,2023-12-05,0,0,On Time,1,5,0,Clear,Moderate
FK2023000207,2023-07-31,13,Monday,0,0,0,Guwahati,Assam,East,Tier3,WH007,Chandigarh,0,Beauty,419,972.6,5,923.97,Standard,Credit Card,6,7,2023-08-06,2023-08-07,1,1,Slight Delay,2,4,0,Rain,Moderate
FK2023000208,2023-08-07,10,Monday,0,0,0,Siliguri,West Bengal,East,Tier3,WH005,Hyderabad,0,Toys,412,1935.32,10,1741.79,Standard,Net Banking,7,7,2023-08-14,2023-08-14,0,0,On Time,1,5,0,Rain,Moderate
FK2023000209,2023-08-31,22,Thursday,0,0,0,Delhi,Delhi,North,Tier1,WH002,Mumbai,0,Fashion,670,893.44,30,625.41,Express,UPI,3,4,2023-09-03,2023-09-04,1,1,Slight Delay,2,3,0,Clear,Moderate
FK2023000210,2023-02-19,11,Sunday,1,0,0,Bhubaneswar,Odisha,East,Tier2,WH001,Delhi,0,Automotive,3964,14035.94,50,7017.97,Standard,UPI,7,9,2023-02-26,2023-02-28,2,1,Slight Delay,2,5,0,Fog,Heavy
FK2023000211,2023-06-18,18,Sunday,1,0,0,Chandigarh,Punjab,North,Tier2,WH006,Bhopal,0,Beauty,404,1363.47,0,1363.47,Standard,Cash on Delivery,6,7,2023-06-24,2023-06-25,1,1,Slight Delay,1,4,0,Rain,Moderate
